gene_name,ctrl_raw_mean,ctrl_clean_mean,ambient_mean,ambient_fraction,is_jakstat,interpretation
RNF138,0.025023311376571655,0.02501855574693409,4.7556296375664275e-06,0.00019004797430682724,False,CLEAN
APOBEC3B,0.009226237423717976,0.009224486044674846,1.7513790431297055e-06,0.00018982592390560195,False,CLEAN
ZBTB3,0.002401513746008277,0.0024010618299139643,4.519160943126585e-07,0.00018817968252891315,False,CLEAN
CTC-459F4.3,0.003661403665319085,0.0036607146736044836,6.88991714601489e-07,0.00018817693365187708,False,CLEAN
SLC35A1,0.01868097111582756,0.018677457594288314,3.513521539245945e-06,0.00018808024044687343,False,CLEAN
TNFAIP6,0.02542557753622532,0.025420801343636133,4.776192589185657e-06,0.00018784991540037721,False,CLEAN
ZFAND2A,0.038265079259872437,0.038257891398280786,7.187861591650968e-06,0.00018784389659395493,False,CLEAN
ST6GAL1,0.010625147260725498,0.010623153243942902,1.9940167825961003e-06,0.00018766956670489913,False,CLEAN
NELL2,0.04089827835559845,0.04089061824334896,7.660112249487094e-06,0.0001872966921219686,False,CLEAN
CD8B,0.06081080064177513,0.06079942382772187,1.137681405326274e-05,0.0001870854179388525,False,CLEAN
FAM58A,0.021501895040273666,0.021497872929102383,4.0221111712833435e-06,0.00018705845060399624,False,CLEAN
MRPL35,0.014345894567668438,0.014343213213275474,2.6813543929637973e-06,0.00018690743754710192,False,CLEAN
LINC00662,0.008111681789159775,0.008110166817429288,1.5149717304870775e-06,0.0001867641963608143,False,CLEAN
ZNF570,0.002753628185018897,0.0027531140236421985,5.141613766985326e-07,0.00018672142429970227,False,CLEAN
MRPL1,0.026043329387903214,0.026038479285789472,4.850102113741761e-06,0.00018623203053272328,False,CLEAN
USP34,0.02140170894563198,0.0213977241479667,3.9847976652795936e-06,0.00018619062970169387,False,CLEAN
WDR54,0.03702808544039726,0.03702120603527227,6.879405124990412e-06,0.00018578884225769479,False,CLEAN
B3GALT4,0.02326148934662342,0.023257179746328228,4.309600295192978e-06,0.000185267599635384,False,CLEAN
ZNF143,0.0183879341930151,0.018384539481654295,3.3947113608039092e-06,0.0001846162448250133,False,CLEAN
CECR5,0.013049248605966568,0.013046842270883605,2.4063350829630487e-06,0.00018440411058325527,False,CLEAN
SMUG1,0.01694551855325699,0.016942404695179422,3.113858077566367e-06,0.00018375702506713036,False,CLEAN
C9orf156,0.030869854614138603,0.03086418650933657,5.668104802031976e-06,0.00018361294126198913,False,CLEAN
EIF4EBP1,0.04322951287031174,0.04322159112048424,7.921749827499713e-06,0.0001832486489326149,False,CLEAN
TRIM4,0.019742149859666824,0.01973853772495984,3.6121347069852094e-06,0.00018296562090052785,False,CLEAN
MALSU1,0.01931084878742695,0.0193073181350586,3.5306523683484303e-06,0.00018283258323928224,False,CLEAN
DESI2,0.018588680773973465,0.01858528704487884,3.3937290946257914e-06,0.00018256965816409345,False,CLEAN
UTRN,0.01311560720205307,0.013113222023843428,2.3851782096420693e-06,0.00018185800877512572,False,CLEAN
CXCL3,0.1015506312251091,0.10153227471879456,1.8356506314542997e-05,0.00018076210943338995,False,CLEAN
BRAF,0.017074275761842728,0.017071198411312157,3.077350530570483e-06,0.00018023315152538934,False,CLEAN
TPM1,0.017056399956345558,0.01705332998438177,3.069971963788609e-06,0.00017998944511420626,False,CLEAN
PTCD3,0.01922956295311451,0.019226106005326475,3.456947788034459e-06,0.0001797725614702312,False,CLEAN
FABP5,0.04834402725100517,0.048335346429839714,8.68082116545904e-06,0.00017956346748663866,False,CLEAN
PHLDB3,0.0145349632948637,0.014532364499361905,2.5987955017958697e-06,0.0001787961516706561,False,CLEAN
METTL18,0.02016555517911911,0.020161950842745083,3.6043363740266565e-06,0.0001787372746255382,False,CLEAN
RBM4B,0.019831154495477676,0.01982761381138293,3.5406840947459217e-06,0.0001785415012299634,False,CLEAN
SLAIN2,0.015146186575293541,0.015143484444716719,2.7021305768221843e-06,0.00017840336003980696,False,CLEAN
TSNAX,0.024917297065258026,0.024912854338689866,4.442726568160138e-06,0.00017829889640616733,False,CLEAN
SYNJ2BP,0.017283983528614044,0.017280908042610937,3.0754860031075026e-06,0.00017793849421436688,False,CLEAN
LAG3,0.005503024905920029,0.005502045779137778,9.791267822504071e-07,0.00017792519550421894,False,CLEAN
MS4A6A,0.027532022446393967,0.027527134351700077,4.88809469388965e-06,0.00017754215853219577,False,CLEAN
KLHL20,0.011946603655815125,0.011944486172724226,2.1174830908982784e-06,0.0001772456132222628,False,CLEAN
PURA,0.01163457054644823,0.011632508766579326,2.0617798689049477e-06,0.00017721151465572248,False,CLEAN
TSPAN31,0.0196931604295969,0.019689686997410468,3.47343218643284e-06,0.00017637759052694304,False,CLEAN
VPS37B,0.03152916952967644,0.031523613495934584,5.556033741853372e-06,0.0001762188419401223,False,CLEAN
UBLCP1,0.013452920131385326,0.013450555911358963,2.36422002636294e-06,0.0001757402856237341,False,CLEAN
LY9,0.03588506951928139,0.0358787757852665,6.2937340148880305e-06,0.0001753858665790336,False,CLEAN
COA1,0.030335545539855957,0.03033023176104333,5.313778812625347e-06,0.00017516674640460672,False,CLEAN
VPS8,0.010706116445362568,0.01070424325226496,1.8731930976085415e-06,0.00017496476030016736,False,CLEAN
EIF2B5,0.02088482305407524,0.020881174835789957,3.6482182852841383e-06,0.00017468274812949702,False,CLEAN
NOL8,0.022961772978305817,0.022957765096130282,4.0078821755343275e-06,0.00017454584971817973,False,CLEAN
SLC30A5,0.021534640341997147,0.021530885897008682,3.7544449884643893e-06,0.00017434444823963093,False,CLEAN
SAC3D1,0.010576443746685982,0.010574601995600367,1.841751085614532e-06,0.00017413708517965932,False,CLEAN
DFFA,0.018613196909427643,0.018609958519271715,3.2383901559275563e-06,0.00017398355433973308,False,CLEAN
RWDD4,0.018916189670562744,0.018912900039390796,3.2896311719481097e-06,0.0001739055924707402,False,CLEAN
FPR1,0.048614416271448135,0.0486059728569538,8.443414494338497e-06,0.00017368128925364514,False,CLEAN
FBXO9,0.026612425222992897,0.02660780557037757,4.619652615327208e-06,0.0001735900646640754,False,CLEAN
MAGEH1,0.025871817022562027,0.02586732710535508,4.489917206945693e-06,0.0001735447186809559,False,CLEAN
PGRMC1,0.017138443887233734,0.017135479237890126,2.9646493436077948e-06,0.00017298241095366505,False,CLEAN
VMO1,0.07916931062936783,0.0791556329721001,1.3677657267729959e-05,0.0001727646376985912,False,CLEAN
CDKN2AIP,0.02658974379301071,0.026585166327560653,4.577465450059104e-06,0.00017215154405746176,False,CLEAN
MED17,0.02550256811082363,0.025498183426146178,4.38468467745326e-06,0.00017193110350295824,False,CLEAN
PSMD5-AS1,0.02666558139026165,0.026661000069061327,4.581321200323313e-06,0.00017180653717141248,False,CLEAN
DVL2,0.013420462608337402,0.013418163060712113,2.2995476252896108e-06,0.00017134637548641782,False,CLEAN
CDK17,0.01641962118446827,0.01641680929038527,2.811894083000477e-06,0.00017125206796246418,False,CLEAN
MTA2,0.003501606872305274,0.0035010072726408222,5.995996644517741e-07,0.0001712355744998379,False,CLEAN
MLLT10,0.014345355331897736,0.014342899274532202,2.456057365533837e-06,0.0001712092387194237,False,CLEAN
CD320,0.027379442006349564,0.02737476110074405,4.680905605514152e-06,0.00017096424406416331,False,CLEAN
ICOS,0.014470728114247322,0.014468254646330758,2.4734679165642343e-06,0.0001709290574072049,False,CLEAN
AKNA,0.023735949769616127,0.02373190093138264,4.0488382334856465e-06,0.0001705783114972916,False,CLEAN
RAB27A,0.040243327617645264,0.04023653443888871,6.793178756556162e-06,0.00016880261048734935,False,CLEAN
ZNF770,0.02329665794968605,0.02329273103263008,3.9269170559706745e-06,0.00016856139041280786,False,CLEAN
ZDHHC24,0.017579292878508568,0.01757632998926139,2.96288924717808e-06,0.00016854427920706287,False,CLEAN
WDR70,0.007857982069253922,0.00785666475532775,1.317313926172195e-06,0.00016764023060404716,False,CLEAN
TTC5,0.01668514870107174,0.016682353933494827,2.7947675769121605e-06,0.00016750030982538643,False,CLEAN
RAB33A,0.02446756698191166,0.024463469108558126,4.097873353533371e-06,0.00016748184879039423,False,CLEAN
CYSLTR1,0.02481752075254917,0.024813376177172216,4.144575376955478e-06,0.00016700199098371908,False,CLEAN
TMCO3,0.009596961550414562,0.009595370301965903,1.5912484486596545e-06,0.0001658075256736771,False,CLEAN
TOPORS,0.024335447698831558,0.024331413749820827,4.033949010731619e-06,0.0001657643229191672,False,CLEAN
NAA25,0.006512476596981287,0.006511399081974086,1.077515007201317e-06,0.00016545395459858928,False,CLEAN
KPNA6,0.014736976474523544,0.01473453843517876,2.4380393447848148e-06,0.0001654368756711772,False,CLEAN
PPP2R5A,0.022101575508713722,0.022097924869433235,3.6506392804870613e-06,0.00016517552239874337,False,CLEAN
MMGT1,0.007981619797647,0.007980307264363209,1.312533283790232e-06,0.00016444447581644644,False,CLEAN
SLC9A3R1,0.029288174584507942,0.02928336370580453,4.810878703413041e-06,0.00016426010742088951,False,CLEAN
ZNF791,0.021356970071792603,0.021353479550981488,3.490520811114811e-06,0.0001634370792945459,False,CLEAN
ING1,0.009668685495853424,0.009667112281766895,1.5732140865292593e-06,0.00016271230326024756,False,CLEAN
NCK2,0.007540934253484011,0.0075397100366787085,1.2242168053022001e-06,0.00016234285622323202,False,CLEAN
CEP104,0.017548851668834686,0.017546011514705088,2.8401541295984545e-06,0.0001618427338264152,False,CLEAN
PGS1,0.017146073281764984,0.01714330179627926,2.771485485723174e-06,0.00016163966175688027,False,CLEAN
CD9,0.08826176077127457,0.08824752335572722,1.423741554734681e-05,0.00016130899069918036,False,CLEAN
SKAP1,0.020943406969308853,0.02094004527911728,3.361690191574368e-06,0.00016051305293836375,False,CLEAN
PSMG3,0.02129109762609005,0.021287683917934012,3.4137081560380034e-06,0.00016033500085288488,False,CLEAN
METTL12,0.01483609527349472,0.014833721390528349,2.3738829663718514e-06,0.00016000726084665205,False,CLEAN
FAM76B,0.007391849532723427,0.00739066724654021,1.182286183216627e-06,0.00015994456840371177,False,CLEAN
SLC25A36,0.018088428303599358,0.018085548081394877,2.8802222044807535e-06,0.0001592300976148175,False,CLEAN
ZC3H8,0.019723407924175262,0.019720267792300614,3.1401318746487883e-06,0.00015920838258381726,False,CLEAN
PERP,0.025691712275147438,0.025687634654054114,4.077621093324241e-06,0.00015871348120571462,False,CLEAN
ZAP70,0.02151655964553356,0.02151314994611106,3.4096994225019106e-06,0.0001584686157393987,False,CLEAN
SPTBN1,0.015409067273139954,0.015406634282803849,2.4329903361049177e-06,0.00015789342034646978,False,CLEAN
ARRDC3,0.017319422215223312,0.01731669082166334,2.7313935599716788e-06,0.00015770696770535777,False,CLEAN
DUSP23,0.022623689845204353,0.02262014019500194,3.549650202414739e-06,0.00015689970233424036,False,CLEAN
S100A12,0.04126819223165512,0.0412617195696278,6.4726620273222735e-06,0.0001568438469751375,False,CLEAN
CTCF,0.017751773819327354,0.01774899609577369,2.7777235536638467e-06,0.00015647583063725063,False,CLEAN
SLC25A26,0.0224259365350008,0.022422433161968406,3.5033730323950907e-06,0.00015621969797904655,False,CLEAN
CEBPD,0.03397476673126221,0.03396946749613015,5.299235132059932e-06,0.00015597561490197928,False,CLEAN
AKR1C3,0.02049928903579712,0.020496095226292123,3.1938095049963144e-06,0.00015580098897181692,False,CLEAN
MSS51,0.0001755506673362106,0.00017552333767652093,2.7329659689674397e-08,0.00015567961150118135,False,CLEAN
EIF2B4,0.01494202297180891,0.014939697828718367,2.325143090543824e-06,0.00015561099691324714,False,CLEAN
COQ9,0.01629318669438362,0.01629066795650328,2.5187378803401272e-06,0.00015458841340155725,False,CLEAN
PET117,0.0157976895570755,0.015795251434891782,2.438122183718444e-06,0.00015433409897755922,False,CLEAN
RMDN3,0.01456963550299406,0.01456738953546443,2.2459675296307435e-06,0.00015415399576531596,False,CLEAN
CCL5,0.34951597452163696,0.3494622513351282,5.37231865087584e-05,0.00015370738514108357,False,CLEAN
QDPR,0.016090715304017067,0.01608824633547426,2.468968542806982e-06,0.00015344057092294715,False,CLEAN
NMT2,0.014633883722126484,0.01463164572897052,2.237993155964138e-06,0.00015293227679404644,False,CLEAN
GDI1,0.026532916352152824,0.026528876578703682,4.039773449142359e-06,0.0001522551609301169,False,CLEAN
PTPLB,0.01013026013970375,0.01012871998126336,1.5401584403905433e-06,0.00015203542842440605,False,CLEAN
GADD45A,0.013728061690926552,0.01372597748428096,2.084206645592418e-06,0.00015182089740825954,False,CLEAN
RP11-611E13.2,0.016953157261013985,0.016950592527192606,2.5647338213787008e-06,0.0001512835504261288,False,CLEAN
CREBZF,0.018078669905662537,0.018075938589263367,2.7313163991696254e-06,0.00015107949940023697,False,CLEAN
NDFIP2,0.010045547038316727,0.01004403071668254,1.5163216341863156e-06,0.00015094465521913445,False,CLEAN
NUDT2,0.013031947426497936,0.013029985988474838,1.9614380230986717e-06,0.00015050997052907595,False,CLEAN
ORC4,0.015746688470244408,0.01574431971987464,2.3687503697689127e-06,0.00015042847734271248,False,CLEAN
TRMT2B,0.007954243570566177,0.007953048082514463,1.1954880517143357e-06,0.0001502956303900613,False,CLEAN
PDE4D,0.01598338782787323,0.01598099286293072,2.3949649425106245e-06,0.0001498408828154739,False,CLEAN
PEX2,0.025204641744494438,0.02520086935246285,3.7723920315868575e-06,0.00014967052774756767,False,CLEAN
MLH3,0.011995391920208931,0.011993607241323445,1.7846788854854884e-06,0.0001487803731096769,False,CLEAN
TMEM55A,0.00889621302485466,0.008894889791735042,1.32323311961835e-06,0.00014874116839619722,False,CLEAN
FAM63B,0.010075273923575878,0.010073777582659899,1.4963409159796104e-06,0.00014851615224854698,False,CLEAN
DAAM1,0.013736783526837826,0.013734744693116413,2.0388337214124336e-06,0.0001484214785381981,False,CLEAN
KIAA2026,0.009985553100705147,0.009984071976609953,1.4811240951935478e-06,0.00014832669560276593,False,CLEAN
GGA2,0.04968911409378052,0.04968177752137646,7.336572404058328e-06,0.00014764949099739798,False,CLEAN
STAG1,0.013570481911301613,0.013568491081597397,1.99082970421538e-06,0.00014670294815082434,False,CLEAN
LINC00909,0.010848919861018658,0.010847329559264374,1.5903017542839848e-06,0.0001465861832013444,False,CLEAN
ZSCAN16,0.01187257282435894,0.011870835285459777,1.7375388991630603e-06,0.00014634897800737463,False,CLEAN
UBAC1,0.015329435467720032,0.015327194892935308,2.2405747847238644e-06,0.0001461615980211376,False,CLEAN
KIAA1191,0.011984845623373985,0.011983102584456016,1.743038917969772e-06,0.00014543691030699066,False,CLEAN
DDX55,0.017385859042406082,0.01738333243331592,2.5266090901629457e-06,0.0001453255248417843,False,CLEAN
N4BP2,0.008985016494989395,0.008983719758357423,1.296736631972023e-06,0.00014432212035394304,False,CLEAN
UAP1,0.028608569875359535,0.02860445594750087,4.113927858664934e-06,0.00014380054216580208,False,CLEAN
RMI2,0.006654351484030485,0.00665339767616574,9.53807864745304e-07,0.00014333596099248887,False,CLEAN
RBM10,0.018621191382408142,0.018618523043957638,2.6683384505045427e-06,0.00014329579647762936,False,CLEAN
KPNA1,0.02033015340566635,0.02032724352660888,2.909879057471504e-06,0.0001431311903755961,False,CLEAN
IL23A,0.026347123086452484,0.026343356514650553,3.76657180193099e-06,0.00014295950983231776,False,CLEAN
LASP1,0.021201374009251595,0.02119834317913918,3.0308301124139236e-06,0.00014295441942071147,False,CLEAN
SNAI3,0.011583617888391018,0.01158196233970501,1.655548686007799e-06,0.00014292155542069225,False,CLEAN
HMGXB4,0.024987785145640373,0.024984227131824077,3.5580138162960573e-06,0.00014239012363674117,False,CLEAN
ABCG1,0.025241736322641373,0.025238152132819942,3.584189821430328e-06,0.000141994582924764,False,CLEAN
PRPS2,0.009541187435388565,0.009539833403340088,1.3540320484770052e-06,0.00014191441659083833,False,CLEAN
NDEL1,0.02083461917936802,0.020831665781268584,2.953398099435345e-06,0.0001417543596073989,False,CLEAN
CCDC28B,0.011454163119196892,0.011452539905520996,1.6232136758956295e-06,0.00014171386062899381,False,CLEAN
MAZ,0.024538982659578323,0.02453551041032632,3.4722492520018744e-06,0.00014149931560616464,False,CLEAN
VNN2,0.012365700677037239,0.012363961618678154,1.7390583590855269e-06,0.00014063565053898722,False,CLEAN
IBTK,0.010480789467692375,0.010479319360407597,1.470107284778227e-06,0.0001402668462437792,False,CLEAN
NT5C3B,0.017586635425686836,0.017584168840349492,2.466585337344146e-06,0.0001402533956973646,False,CLEAN
L3MBTL3,0.00799585785716772,0.007994738377987321,1.1194791803992993e-06,0.00014000738887519934,False,CLEAN
KIAA1614,0.0002110799541696906,0.0002110504078040247,2.954636566592189e-08,0.00013997712753987567,False,CLEAN
ZNF268,0.00690189516171813,0.0069009292636285175,9.658980896125671e-07,0.0001399467924360822,False,CLEAN
HNRNPU-AS1,0.005182540509849787,0.005181815283814207,7.252260355800413e-07,0.0001399363949402224,False,CLEAN
TRIM65,0.005462602712213993,0.005461838360071742,7.643521422514427e-07,0.00013992453460735948,False,CLEAN
BEX5,0.011636254377663136,0.01163462717661659,1.6272010465463033e-06,0.0001398389029437055,False,CLEAN
MUM1,0.02816273830831051,0.028158818045972454,3.920262338055064e-06,0.00013920032544911438,False,CLEAN
ADPRM,0.01429169811308384,0.01428970884884291,1.989264240928601e-06,0.00013919019455829808,False,CLEAN
STX18,0.016258133575320244,0.016255876661012404,2.2569143078403353e-06,0.0001388175522967974,False,CLEAN
ZNF43,0.008376008830964565,0.00837484702700163,1.1618039629356786e-06,0.00013870615305952195,False,CLEAN
NTPCR,0.01714531145989895,0.01714293664884287,2.374811056079368e-06,0.00013851081455322622,False,CLEAN
HSPBAP1,0.011421914212405682,0.011420333523355742,1.5806890499396598e-06,0.00013839090545985944,False,CLEAN
VIPAS39,0.006936233025044203,0.0069352752647190725,9.577603251303274e-07,0.00013808075963887096,False,CLEAN
TXK,0.009052854962646961,0.009051612073718707,1.2428889282541794e-06,0.000137292482137676,False,CLEAN
PDZK1IP1,0.0014268314698711038,0.0014266357134328264,1.957564382773936e-07,0.00013719660829675823,False,CLEAN
SRFBP1,0.013692519627511501,0.013690643673421514,1.8759540899877108e-06,0.00013700576234475332,False,CLEAN
SLC25A38,0.022168677300214767,0.02216564219973401,3.0351004807575854e-06,0.00013690940779440106,False,CLEAN
IARS2,0.019389403983950615,0.01938675914647184,2.644837478773393e-06,0.0001364063320854334,False,CLEAN
CCND2,0.020870905369520187,0.02086805911473239,2.846254787795821e-06,0.00013637428455559402,False,CLEAN
CD82,0.046775247901678085,0.04676887381028498,6.374091393104853e-06,0.00013627060633656586,False,CLEAN
MED16,0.012221554294228554,0.01221990045141207,1.6538428164840357e-06,0.00013532180741242038,False,CLEAN
RHNO1,0.016232285648584366,0.016230091989256713,2.1936593276525307e-06,0.00013514174005703516,False,CLEAN
SLC44A2,0.010994949378073215,0.010993463606939528,1.4857711336871415e-06,0.00013513214864364497,False,CLEAN
ATP5SL,0.01955818012356758,0.019555539554321228,2.640569246353114e-06,0.00013501098924696125,False,CLEAN
PDHX,0.009079668670892715,0.009078443800119532,1.2248707731837838e-06,0.0001349025848388534,False,CLEAN
TSPYL1,0.01441284641623497,0.014410904752207321,1.9416640276489344e-06,0.0001347175964812751,False,CLEAN
ABHD17A,0.017631085589528084,0.017628719546271203,2.36604325688089e-06,0.0001341972531904781,False,CLEAN
ZNF136,0.011413742788136005,0.011412211241303259,1.531546832746547e-06,0.00013418445300331374,False,CLEAN
NUFIP2,0.008454382419586182,0.008453248780031071,1.1336395551106437e-06,0.00013408898472398793,False,CLEAN
CCL28,0.004415028262883425,0.004414437564853921,5.906980295039554e-07,0.00013379258168512258,False,CLEAN
DNAJA3,0.012246068567037582,0.012244431467186078,1.6370998515043145e-06,0.0001336837077583293,False,CLEAN
HMOX1,0.065521240234375,0.06551249704371878,8.743190656218536e-06,0.00013344055492453143,False,CLEAN
ZCCHC4,0.004316204227507114,0.004315628277775118,5.759497319962267e-07,0.0001334389434878235,False,CLEAN
IL4I1,0.039182234555482864,0.03917704047461608,5.194080866785522e-06,0.0001325621401053734,False,CLEAN
TNF,0.007711602840572596,0.0077105810509064685,1.021789666127114e-06,0.00013250029692286964,False,CLEAN
GPN1,0.0324743427336216,0.03247004417531272,4.298558308878098e-06,0.00013236783094081468,False,CLEAN
CA2,0.029918145388364792,0.02991418863439991,3.956753964882986e-06,0.000132252648468704,False,CLEAN
FOXO3,0.009915197268128395,0.00991389552529641,1.3017428319855862e-06,0.00013128763823690466,False,CLEAN
MIS18A,0.015268778428435326,0.015266776026772032,2.0024016632938513e-06,0.0001311435405706551,False,CLEAN
RPAP2,0.017603004351258278,0.01760069613301933,2.308218238947224e-06,0.00013112638007058326,False,CLEAN
DOK3,0.007038656156510115,0.007037733306545954,9.228499641602411e-07,0.00013111167013133454,False,CLEAN
THAP11,0.0186019130051136,0.01859947469202316,2.4383130904429007e-06,0.00013107862023505951,False,CLEAN
SF3B3,0.021103233098983765,0.021100480032484766,2.753066498998452e-06,0.00013045709565379473,False,CLEAN
MALT1,0.017178302630782127,0.017176066627756694,2.2360030254332808e-06,0.00013016437499631335,False,CLEAN
IL27RA,0.024368902668356895,0.024365734035959173,3.168632397722304e-06,0.00013002770132266908,False,CLEAN
CD79A,0.1100812628865242,0.11006696103810963,1.4301848414569052e-05,0.00012992082430333235,False,CLEAN
PTPN4,0.019686656072735786,0.019684101368727717,2.554704008068953e-06,0.0001297683059342406,False,CLEAN
NAALADL1,0.00760341202840209,0.007602425565455685,9.864629464048646e-07,0.00012973950940972176,False,CLEAN
ST6GALNAC6,0.02499052882194519,0.024987290963696288,3.2378582489021868e-06,0.0001295634146828815,False,CLEAN
TAOK1,0.011298002675175667,0.011296540463124016,1.4622120516512294e-06,0.00012942217254595349,False,CLEAN
JHDM1D-AS1,0.008303200826048851,0.008302129011117699,1.0718149311521319e-06,0.00012908454867063165,False,CLEAN
FBLN7,0.0176180899143219,0.017615815783296948,2.2741310249513313e-06,0.00012907931767919235,False,CLEAN
G0S2,0.03688857704401016,0.036883820368428036,4.756675582126557e-06,0.00012894711488739655,False,CLEAN
ZNF354A,0.014788546599447727,0.014786641673449345,1.9049259983826283e-06,0.0001288109000822141,False,CLEAN
GFI1,0.011935068294405937,0.011933534581822225,1.5337125837122656e-06,0.0001285047178516045,False,CLEAN
PRKACB,0.010397328063845634,0.010395992026199681,1.336037645953414e-06,0.00012849817162153263,False,CLEAN
RFC1,0.02585102990269661,0.02584771867354663,3.311229149979139e-06,0.00012808886773341797,False,CLEAN
CD8A,0.06804520636796951,0.06803651219182263,8.694176146878396e-06,0.00012777058974386402,False,CLEAN
PLEKHF1,0.032323725521564484,0.03231960840061992,4.117120944564789e-06,0.00012737148574715155,False,CLEAN
C2orf69,0.009942782111465931,0.009941517402423633,1.264709042297918e-06,0.00012719870838157724,False,CLEAN
SMC2,0.022336984053254128,0.022334151353880626,2.8326993735013073e-06,0.0001268165553034287,False,CLEAN
GPRASP1,0.0014106648741289973,0.0014104866697268522,1.7820440214515003e-07,0.00012632653255450254,False,CLEAN
NUP35,0.008672659285366535,0.008671568889524677,1.0903958418580217e-06,0.00012572796947043192,False,CLEAN
TMEM245,0.016002323478460312,0.016000314827058514,2.0086514017983448e-06,0.0001255224845630736,False,CLEAN
FCGR3B,0.0010577284265309572,0.0010575959130617874,1.325134691698704e-07,0.0001252811835685235,False,CLEAN
GOLPH3L,0.006780431140214205,0.006779584157007139,8.469832070657698e-07,0.00012491583345524725,False,CLEAN
SAAL1,0.011881058104336262,0.011879575462556633,1.4826417796282715e-06,0.00012479038201884964,False,CLEAN
TMEM19,0.01366057712584734,0.013658876648168406,1.7004776789331794e-06,0.0001244806616343965,False,CLEAN
GNPTAB,0.02512841485440731,0.025125290074898395,3.1247795089159314e-06,0.00012435243237668338,False,CLEAN
NEDD1,0.011725368909537792,0.011723913642686039,1.4552668517534006e-06,0.00012411267082348596,False,CLEAN
TRAPPC2,0.010724806226789951,0.010723475416318486,1.3308104714650215e-06,0.00012408713438017492,False,CLEAN
FAM89B,0.016436202451586723,0.016434166502736068,2.0359488506552226e-06,0.00012386978419450385,False,CLEAN
TMEM5,0.010039275512099266,0.01003803283824861,1.242673850656087e-06,0.00012378122795399178,False,CLEAN
SOCS4,0.009041092358529568,0.009039976470340657,1.1158881889107575e-06,0.00012342404486754343,False,CLEAN
ZRANB1,0.003480869345366955,0.003480439800926129,4.2954444082589707e-07,0.0001234014834247145,False,CLEAN
MSMO1,0.012916642241179943,0.01291505280320647,1.5894379734732178e-06,0.00012305349515726944,False,CLEAN
POLD3,0.011164561845362186,0.011163189199036326,1.3726463258603716e-06,0.00012294672597747987,False,CLEAN
LSR,0.015587571077048779,0.01558565520799464,1.9158690541393186e-06,0.00012291004446229948,False,CLEAN
C17orf59,0.017632778733968735,0.017630611813379004,2.1669205897308086e-06,0.00012289161126693754,False,CLEAN
CWC22,0.02002338506281376,0.020020926137429056,2.4589253847032144e-06,0.00012280268181376507,False,CLEAN
MNDA,0.017377756536006927,0.017375623055368824,2.1334806381036187e-06,0.0001227707750239808,False,CLEAN
ANKRD32,0.013890834525227547,0.013889132372120302,1.7021531072448914e-06,0.00012253785790576957,False,CLEAN
METTL4,0.01051722839474678,0.010515939733830191,1.2886609165891488e-06,0.000122528566293456,False,CLEAN
HSPA14,0.020703470334410667,0.020700940285148718,2.5300492619492743e-06,0.00012220411462826833,False,CLEAN
KIFAP3,0.010673546232283115,0.010672243120546626,1.3031117364892264e-06,0.0001220879835183405,False,CLEAN
NUP54,0.020167136564850807,0.020164674471078094,2.462093772713503e-06,0.00012208444985713405,False,CLEAN
ZNF548,0.004837362095713615,0.004836772240427455,5.898552861600959e-07,0.0001219373853949793,False,CLEAN
BHLHE40,0.02978895790874958,0.029785333293607167,3.6246151424133843e-06,0.00012167646661277689,False,CLEAN
PPBP,0.05165863409638405,0.051652349321893776,6.28477449027276e-06,0.00012165971091195915,False,CLEAN
FLOT2,0.0074959127232432365,0.0074950013318388995,9.113914043370336e-07,0.00012158511417975853,False,CLEAN
LEMD3,0.006312344688922167,0.006311578272239269,7.664166828975222e-07,0.00012141553110091456,False,CLEAN
NBR1,0.017238272354006767,0.017236186821977924,2.085532028843484e-06,0.00012098265916762447,False,CLEAN
ADO,0.006319746375083923,0.006318987539822486,7.588352614372809e-07,0.00012007368910072818,False,CLEAN
CXCL2,0.06922119110822678,0.06921293903431743,8.25207390935112e-06,0.0001192131163482736,False,CLEAN
SOS2,0.0057187192142009735,0.0057180386141025,6.806000984738159e-07,0.00011901267975943284,False,CLEAN
CHD8,0.011273986659944057,0.011272645517931642,1.3411420124159051e-06,0.00011895898521690817,False,CLEAN
TCERG1,0.011688828468322754,0.011687443459014374,1.3850093083800363e-06,0.00011849000198210396,False,CLEAN
ZNF184,0.007981078699231148,0.007980134005821544,9.446934096032922e-07,0.00011836663253230401,False,CLEAN
PHACTR1,0.020793838426470757,0.0207913791767622,2.459249708555711e-06,0.00011826819359262994,False,CLEAN
GALNT7,0.010962321422994137,0.01096102658450082,1.2948384933170881e-06,0.00011811718005285683,False,CLEAN
SNRNP25,0.015354347415268421,0.015352538124788862,1.8092904795589948e-06,0.00011783571327556582,False,CLEAN
RP11-35G9.3,0.0076250494457781315,0.007624153494197807,8.959515803248427e-07,0.00011750108464161067,False,CLEAN
TTC39B,0.00553284352645278,0.0055321962522456945,6.472742070853105e-07,0.00011698762200497134,False,CLEAN
FAM159A,0.032962724566459656,0.032958872717386074,3.851849073581437e-06,0.00011685469342242369,False,CLEAN
S100PBP,0.011356677860021591,0.011355352842740666,1.3250172809248922e-06,0.00011667296521540791,False,CLEAN
GPM6B,0.01206357590854168,0.012062168730831503,1.4071777101765798e-06,0.00011664681524324973,False,CLEAN
KAT6B,0.012105210684239864,0.012103803390537949,1.407293701915363e-06,0.00011625520105548933,False,CLEAN
